"subject.id"	"activity"	"fBodyAcc.mean().X"	"fBodyAcc.mean().Y"	"fBodyAcc.mean().Z"	"fBodyAcc.std().X"	"fBodyAcc.std().Y"	"fBodyAcc.std().Z"	"fBodyAccJerk.mean().X"	"fBodyAccJerk.mean().Y"	"fBodyAccJerk.mean().Z"	"fBodyAccJerk.std().X"	"fBodyAccJerk.std().Y"	"fBodyAccJerk.std().Z"	"fBodyAccMag.mean()"	"fBodyAccMag.std()"	"fBodyBodyAccJerkMag.mean()"	"fBodyBodyAccJerkMag.std()"	"fBodyBodyGyroJerkMag.mean()"	"fBodyBodyGyroJerkMag.std()"	"fBodyBodyGyroMag.mean()"	"fBodyBodyGyroMag.std()"	"fBodyGyro.mean().X"	"fBodyGyro.mean().Y"	"fBodyGyro.mean().Z"	"fBodyGyro.std().X"	"fBodyGyro.std().Y"	"fBodyGyro.std().Z"	"tBodyAcc.mean().X"	"tBodyAcc.mean().Y"	"tBodyAcc.mean().Z"	"tBodyAcc.std().X"	"tBodyAcc.std().Y"	"tBodyAcc.std().Z"	"tBodyAccJerk.mean().X"	"tBodyAccJerk.mean().Y"	"tBodyAccJerk.mean().Z"	"tBodyAccJerk.std().X"	"tBodyAccJerk.std().Y"	"tBodyAccJerk.std().Z"	"tBodyAccJerkMag.mean()"	"tBodyAccJerkMag.std()"	"tBodyAccMag.mean()"	"tBodyAccMag.std()"	"tBodyGyro.mean().X"	"tBodyGyro.mean().Y"	"tBodyGyro.mean().Z"	"tBodyGyro.std().X"	"tBodyGyro.std().Y"	"tBodyGyro.std().Z"	"tBodyGyroJerk.mean().X"	"tBodyGyroJerk.mean().Y"	"tBodyGyroJerk.mean().Z"	"tBodyGyroJerk.std().X"	"tBodyGyroJerk.std().Y"	"tBodyGyroJerk.std().Z"	"tBodyGyroJerkMag.mean()"	"tBodyGyroJerkMag.std()"	"tBodyGyroMag.mean()"	"tBodyGyroMag.std()"	"tGravityAcc.mean().X"	"tGravityAcc.mean().Y"	"tGravityAcc.mean().Z"	"tGravityAcc.std().X"	"tGravityAcc.std().Y"	"tGravityAcc.std().Z"	"tGravityAccMag.mean()"	"tGravityAccMag.std()"
"138"	23	"WALKING_UPSTAIRS"	-0.257545880607843	-0.273905846268518	-0.304867709625	-0.251109446	-0.284299746240741	-0.311125407508333	-0.299050084137255	-0.326211879518519	-0.362295167475	-0.332363654254902	-0.28188428812963	-0.304190618604167	-0.26998120227451	-0.295050210248148	-0.28016144325	-0.296768516470588	-0.329088033627451	-0.304927895414815	-0.264081410498148	-0.276134477013125	-0.314016039454902	-0.303932760092593	-0.303949724620833	-0.270708523803922	-0.258854723814815	-0.266553355925	-0.3191687315	-0.276576322401961	-0.272750294462963	-0.289521589770833	-0.252961443823529	-0.24407782272963	-0.218025913729167	-0.250079793347059	-0.193839527832778	-0.206184188766667	-0.237073046487647	-0.22189395257963	-0.283727974666667	-0.277510853487037	-0.307442260545833	-0.298020369127451	-0.190043097136875	-0.153500708460784	-0.167960437375926	-0.1774633348125	-0.211531062843137	-0.223199710414815	-0.204473665683333	-0.231707896045098	-0.231931851840741	-0.230291761452083	-0.257125657056863	-0.279847534259259	-0.228150035838889	-0.272337357029167	-0.271410333304167	-0.226114453101961	-0.21834464679375	-0.21021370094902	-0.207649730690741	-0.193804147702083	-0.211774516531373	-0.234791526833333	-0.254461962946296	-0.271434958558333
"139"	24	"LAYING"	-0.767080559581944	-0.778258055220833	-0.792900521956944	-0.796405821048611	-0.793607383105556	-0.788742840356944	-0.800192932618056	-0.792383739405556	-0.786983388208333	-0.795012518904306	-0.807291018366667	-0.7896651681375	-0.771906747175	-0.754690957558056	-0.756680691266667	-0.7579148935375	-0.739767246013889	-0.729160312404167	-0.742491713757917	-0.738918313125	-0.792159742868611	-0.791927118097222	-0.778684775011111	-0.783512891055556	-0.780444539136806	-0.769463221535139	-0.728697823541667	-0.733224017755556	-0.734473176041667	-0.730845050388889	-0.725326909247222	-0.7249799170375	-0.690182411	-0.698628414708333	-0.671987948333333	-0.686256775097222	-0.690451932763889	-0.679471814459722	-0.746984025895833	-0.755534452211111	-0.716251611541111	-0.734554528402778	-0.672543039486111	-0.681032152166667	-0.690840978069444	-0.691388300611111	-0.696600553458333	-0.707039161	-0.704396544958333	-0.707389480263889	-0.706394937375	-0.712657595513889	-0.717205819791667	-0.722460216379167	-0.769310242452778	-0.7600521116625	-0.744846880972222	-0.759053402666667	-0.700993097958333	-0.703504125986111	-0.702617415041667	-0.692086629388889	-0.695002486027778	-0.682139314319444	-0.73223487245	-0.742857596365278
"140"	24	"SITTING"	-0.694969981784058	-0.675647273463768	-0.678351319437576	-0.658610543753623	-0.658059839072464	-0.664118071727273	-0.660346212130435	-0.665981685376812	-0.659598917257576	-0.655990093927536	-0.664502211681159	-0.673514423439394	-0.705941015863768	-0.715023191811594	-0.728849757954545	-0.711492457218841	-0.728672064594203	-0.759735187510145	-0.727383111030015	-0.736056147333333	-0.688718752043478	-0.691180695362319	-0.695375208106061	-0.701805807202899	-0.689020857275362	-0.708276919265152	-0.755144009830303	-0.744132196536232	-0.759705888297101	-0.785204819501515	-0.789698563642029	-0.79061375595942	-0.812514491812121	-0.807469412221739	-0.823288772744058	-0.818959341866667	-0.811947937737681	-0.80508719605942	-0.720795958008696	-0.708577726847826	-0.742464126777273	-0.72234584567971	-0.802275284286364	-0.788703367951449	-0.762467672933333	-0.782100065280303	-0.781620864689855	-0.757417873	-0.769686801404545	-0.768665182327681	-0.752713632623188	-0.755324689	-0.744663542008696	-0.748680827967855	-0.685638523623188	-0.688304610718182	-0.700118714909091	-0.697386432521739	-0.802528405831667	-0.803033469220435	-0.787433294573913	-0.802099695502727	-0.803428146512754	-0.808651217007971	-0.736723262057971	-0.729881959131818
"141"	24	"STANDING"	-0.786076059058826	-0.783981448468116	-0.783885972884058	-0.809482821647826	-0.814823286869565	-0.809035123426087	-0.812048140878261	-0.797759882888406	-0.796321522963768	-0.794119248163768	-0.784715824462319	-0.783402704043478	-0.736051063768406	-0.741651310784058	-0.744944809826087	-0.742921198131884	-0.728811356869565	-0.700007618006493	-0.739503993927536	-0.73762543297971	-0.764617490095087	-0.759822540066667	-0.759120806255072	-0.752328395412464	-0.761637630427536	-0.755343854257971	-0.697625560315942	-0.700983599815942	-0.696930677281159	-0.68843272242029	-0.679982891877681	-0.676655048813044	-0.675560353826087	-0.675430959043478	-0.675050687811594	-0.669427930289855	-0.674655433855072	-0.677021920569565	-0.760390118782609	-0.779398258162319	-0.744995765301449	-0.760548151852174	-0.680504154644928	-0.694826213014493	-0.698682495246377	-0.69747711926087	-0.693465280405797	-0.705932091075362	-0.699063813608696	-0.720733890913044	-0.733652955231884	-0.729596995142029	-0.733246324586956	-0.749941593594203	-0.79067413140058	-0.788827552508696	-0.77986696168913	-0.788998174304348	-0.674750336591304	-0.676553100565217	-0.688316638057971	-0.688034084376812	-0.655249772434783	-0.676719039028986	-0.761772884476812	-0.751708065498551
"142"	24	"WALKING"	-0.289719425998246	-0.280741448461667	-0.275399771445614	-0.272162925122807	-0.28447267492	-0.278160154192982	-0.288803279666667	-0.2632607651	-0.273924208689474	-0.291101075384211	-0.278712881483333	-0.304121059894737	-0.324047825652632	-0.347805860788333	-0.357463494403509	-0.355032316210526	-0.387342356084211	-0.371655979258333	-0.3809929606	-0.400074670947368	-0.302834356815789	-0.295488498383333	-0.309449791249123	-0.324878057708772	-0.324617348111667	-0.338536818982456	-0.396810908135088	-0.398247216759649	-0.375714522933333	-0.411760451421053	-0.409894941245614	-0.400253096683333	-0.451282539017544	-0.428248143157895	-0.424122536066667	-0.433074976719298	-0.433915218614035	-0.413449022921667	-0.338784492578947	-0.324729607425	-0.341524256387719	-0.361454468889474	-0.41314676072807	-0.417396473315789	-0.388344351113333	-0.367386689917544	-0.380722027689474	-0.377359881838333	-0.351990067	-0.375480308245614	-0.3663341824	-0.359162118661404	-0.380306556340351	-0.351503834473333	-0.3032589925	-0.285820285380702	-0.316305371057895	-0.328484667791228	-0.409593370105263	-0.40923013397193	-0.40569663138	-0.446588087807018	-0.447140494859649	-0.448456128966667	-0.349672257833333	-0.340819523964912
"143"	24	"WALKING_DOWNSTAIRS"	-0.278973855313333	-0.274053983664815	-0.270814289115789	-0.251017604074074	-0.241697805525926	-0.222468793463158	-0.271419651777778	-0.256370439407407	-0.225846388989474	-0.285851015859259	-0.240608082024074	-0.240857750740351	-0.250431907907407	-0.279552177555556	-0.231709681894737	-0.234281548568519	-0.230024255801852	-0.24704043262963	-0.247451518477778	-0.226351052773684	-0.256318617185185	-0.222955325592593	-0.226804381528947	-0.257795849511111	-0.252366871422222	-0.240135829508772	-0.202330479650877	-0.180448981948148	-0.208022668762963	-0.204485837789474	-0.179186345814815	-0.162776314366667	-0.191374784196491	-0.229227929877778	-0.205283938359259	-0.207744024035088	-0.238861611851852	-0.204664370890741	-0.260734105033333	-0.25608956027963	-0.283128482645789	-0.27515213737037	-0.209928302970175	-0.234142971222222	-0.244513104488889	-0.240577245536842	-0.270706517985185	-0.277811351042593	-0.277411665177193	-0.286818304296296	-0.296708971938889	-0.287043336835088	-0.295318339816667	-0.297191024703704	-0.257150634952407	-0.27716092297193	-0.270807747810526	-0.25181807235	-0.201500470929825	-0.199234019581481	-0.195435154928704	-0.197370050892982	-0.187488394644444	-0.162726920478148	-0.277183967314815	-0.290073546989474
"144"	24	"WALKING_UPSTAIRS"	-0.3204829287	-0.323654753438597	-0.330932683997667	-0.341033634565	-0.325240279175439	-0.339251937728333	-0.3406546562	-0.344348052166667	-0.361469762366667	-0.383993079283333	-0.393989329789474	-0.364560079716667	-0.381863707816667	-0.385616635122807	-0.376937110816667	-0.389785690666667	-0.387902229416667	-0.426762137315789	-0.422247486526316	-0.411177104066667	-0.3580186004	-0.367139848889474	-0.3870112005	-0.408392016395	-0.394248620175439	-0.3721597818	-0.449367256883333	-0.468868294516667	-0.44795907667193	-0.438637640933333	-0.415788345166667	-0.410287373438597	-0.3403022958	-0.337012206783333	-0.352640837978947	-0.339271093335	-0.32230165315	-0.332832900877193	-0.334621192183333	-0.324334854284211	-0.327138364533333	-0.341640437466667	-0.3429030488	-0.365433300766667	-0.367863438052632	-0.337379888470167	-0.330316026483333	-0.331737126614035	-0.349385124481667	-0.339661231475333	-0.330284383924561	-0.322823329525	-0.31071355815	-0.315901994	-0.343584362198246	-0.324758468705	-0.305249300016667	-0.3385806601	-0.398036058966667	-0.423731019916667	-0.399686058508772	-0.35608653575	-0.355991899631667	-0.369530794210526	-0.326165581789474	-0.328068797648333
"145"	25	"LAYING"	-0.668400480823611	-0.666830855433333	-0.680548112052	-0.707140939611111	-0.661504862423611	-0.633818351857333	-0.629668620236111	-0.665781630444444	-0.636891179306667	-0.660911315909722	-0.656125959031944	-0.650508118646667	-0.611179660875	-0.606185051763889	-0.572912884546667	-0.580622663958333	-0.606172712111111	-0.616226051013889	-0.584087537129167	-0.554729243966667	-0.664755111361111	-0.6763413526125	-0.68537050236	-0.680070833652778	-0.637293752638889	-0.616118661700667	-0.652261857786667	-0.6425227428875	-0.617313942054167	-0.625102142706667	-0.638920407013889	-0.642088858055556	-0.591919480045333	-0.626606537758333	-0.628567621569444	-0.629316093826667	-0.671590873541667	-0.679061342063889	-0.686284335068056	-0.720215138763889	-0.691620831284	-0.723368362173611	-0.6709464886	-0.694662456777778	-0.750235928319444	-0.732335536746667	-0.741983176638889	-0.732152577527778	-0.6883526077476	-0.716283560619444	-0.713495417055556	-0.693640320672	-0.693828741834722	-0.685754539180556	-0.6642158000375	-0.656642791826667	-0.699374967813333	-0.710516692261111	-0.608507791933333	-0.606951086543056	-0.581411487766667	-0.56305795464	-0.575898825863889	-0.572616062152778	-0.707224684311111	-0.70327349584
"146"	25	"SITTING"	-0.726474946090909	-0.718314913722727	-0.745681468379365	-0.753056514275758	-0.752718052518182	-0.754109159425397	-0.767786753833788	-0.734510822016061	-0.752005200587302	-0.767691548224697	-0.787241947385909	-0.778953828161905	-0.83066054985	-0.808633520051515	-0.819545489301587	-0.834253270580303	-0.795678240184848	-0.777597557934849	-0.809113379484849	-0.805583709844444	-0.778791517843939	-0.795854618127273	-0.816558638513333	-0.810263956148485	-0.824242322159091	-0.843229485422222	-0.769430654238095	-0.766025190487879	-0.784241375183333	-0.776836951007936	-0.761836363928788	-0.737338862287879	-0.730138913053968	-0.744896051621212	-0.729019911060606	-0.728564026063492	-0.712090890136364	-0.671419905651515	-0.676947977066667	-0.680973852025758	-0.662732511103175	-0.675094019213636	-0.676409844666667	-0.672617770712121	-0.68597308469697	-0.66506154752381	-0.661826608469697	-0.647078427884848	-0.645057710793651	-0.655108918742424	-0.66116088419697	-0.661790616206349	-0.670119356530303	-0.64941060569697	-0.713489832171212	-0.732123872463492	-0.699260833877778	-0.704848952681818	-0.758747716373016	-0.757587688781818	-0.757770296960606	-0.769885861744444	-0.754820767224242	-0.729769801928788	-0.683978530474242	-0.674276594720635
"147"	25	"STANDING"	-0.730644244406667	-0.739282660886111	-0.748090444317333	-0.7347409307132	-0.736878673906944	-0.722360214293333	-0.70850747024	-0.706542621791667	-0.709948646666667	-0.700919793626667	-0.693113187361111	-0.689592893093333	-0.679155054786667	-0.676818923180556	-0.691996059346667	-0.683249808186667	-0.700310796129333	-0.709277267625	-0.691134928722222	-0.690850761242667	-0.67473158024	-0.665152797	-0.681924269533333	-0.6813321492	-0.668229768291667	-0.681643301317333	-0.70960701688	-0.707073831933333	-0.707122556861111	-0.707012518523333	-0.713113157518667	-0.720469193625	-0.766884619526667	-0.760747652832	-0.767106622430555	-0.7668419234	-0.788143872441333	-0.797116290279167	-0.761429052049333	-0.753958917481944	-0.792602451988	-0.787414749704	-0.794712154126667	-0.802045804381333	-0.799007303822639	-0.793066719513213	-0.796404450993333	-0.816252553522917	-0.823471539575733	-0.804894692685333	-0.807181117623056	-0.802365486732	-0.778739804310667	-0.796227183709722	-0.737940672975	-0.7397640602472	-0.750609848006667	-0.742445920998133	-0.732253068461333	-0.734653871150133	-0.733807438468056	-0.747994695996	-0.747129114542667	-0.754928492625	-0.782294556204167	-0.769523608657333
"148"	25	"WALKING"	-0.392066130656	-0.3984216857164	-0.405071740388889	-0.413477690464	-0.414723035	-0.415606379430556	-0.414722061646667	-0.431466785850667	-0.435930182727778	-0.42057444576	-0.434022734373333	-0.433926472	-0.4550781256828	-0.464402875	-0.475747607708333	-0.477158976158667	-0.470253422985333	-0.45141636628	-0.481207161026667	-0.485791419013889	-0.44181077508	-0.449718283930667	-0.455215214575	-0.453360149144	-0.452413174626667	-0.462345088097222	-0.472536061388889	-0.475952640387333	-0.460834276393333	-0.445964805994444	-0.44191597972	-0.445012791013333	-0.4258709333875	-0.411521471450667	-0.418746475186667	-0.407326567013889	-0.403151559466667	-0.39880368404	-0.361536852236	-0.373651233413333	-0.376167945725	-0.380439774253333	-0.391515956806944	-0.383318749688	-0.380898020973333	-0.377581720013889	-0.368560069746667	-0.367422519613333	-0.374854072409722	-0.375782168358667	-0.3988410043384	-0.389640930172222	-0.370194241944	-0.380103536808	-0.404004121213333	-0.392654940673611	-0.374982444072222	-0.389451285933333	-0.446953641081944	-0.45642426256	-0.45461753448	-0.451769442666667	-0.433606268421333	-0.436560912674933	-0.379942033230667	-0.366076654208333
"149"	25	"WALKING_DOWNSTAIRS"	-0.377259936842105	-0.381679142578947	-0.357165045888333	-0.360843008152281	-0.339722830647368	-0.34167933935	-0.363805046596491	-0.340498640564912	-0.335261708428333	-0.346114866950877	-0.308236865196491	-0.3206812812215	-0.3117529684	-0.291358784350877	-0.267543326331333	-0.26524992674386	-0.281231762110526	-0.315244448649123	-0.301063999798246	-0.297856524733333	-0.323755322824561	-0.310519562780702	-0.307746572064333	-0.308819533114035	-0.33163965777193	-0.30975151815	-0.295748281633333	-0.293469297196491	-0.317927591947368	-0.319134272206333	-0.328393019333333	-0.323124438417018	-0.338367201095	-0.335388679321053	-0.334042641473684	-0.355972374	-0.362506937522807	-0.37237668427193	-0.417938876157895	-0.408015875736842	-0.379763104283333	-0.385673247087719	-0.361681438066667	-0.373845709894737	-0.38760885777193	-0.39453891475	-0.400914597157895	-0.402662304105263	-0.394998534616667	-0.386541280491228	-0.383724165950877	-0.39152972835	-0.397129283157895	-0.381312869964912	-0.349648662303509	-0.363637683416667	-0.399020158266667	-0.382927688070175	-0.308044142261833	-0.298627882075439	-0.317263410924561	-0.343476024983333	-0.354253554105263	-0.343446726936842	-0.374072220087719	-0.38008878945
"150"	25	"WALKING_UPSTAIRS"	-0.419122962485714	-0.414739578650303	-0.442029298818182	-0.456675613746032	-0.453845607348485	-0.456122899180303	-0.455349460714286	-0.473230389772727	-0.455082291757576	-0.44345533568254	-0.470585797348485	-0.477302285416667	-0.508169179677778	-0.505303387839394	-0.50508879930303	-0.494750178276032	-0.496590112634921	-0.484007616731818	-0.503671288121212	-0.516272557465152	-0.498759929555556	-0.457949135863636	-0.477530985848485	-0.472705525728571	-0.476023171424242	-0.473323747886364	-0.495626677439394	-0.458405062306984	-0.443657044636364	-0.462222314787879	-0.459373940565079	-0.457406246090909	-0.435416552975455	-0.411835206852381	-0.42575592524197	-0.436204491787879	-0.402710180984127	-0.392596572227273	-0.405047072793651	-0.398056847659091	-0.374599289756061	-0.375882811380952	-0.400454895979394	-0.396466395730159	-0.390193378245455	-0.382397175107576	-0.381444127009524	-0.377187632954545	-0.364618027778485	-0.352377659687302	-0.384761988984848	-0.386309448289394	-0.371595171920635	-0.368361706848485	-0.396054236363636	-0.392726549071212	-0.396377104712121	-0.403632695174603	-0.452890978984848	-0.450051159374603	-0.448137982207576	-0.453774497636364	-0.424310730253968	-0.431974841090909	-0.389467226071212	-0.417747088730303
"151"	26	"LAYING"	-0.784355545246667	-0.797827388594449	-0.801370087629333	-0.801962316305067	-0.794238219960256	-0.816873998481333	-0.798416551705333	-0.791198620463462	-0.811798322397333	-0.778895353369333	-0.763235693601282	-0.767431266662667	-0.757370572216	-0.750102495637179	-0.75919413853552	-0.760364468825333	-0.734821069344	-0.725875454802564	-0.751216771680769	-0.756885394217333	-0.747547941870667	-0.76301293636359	-0.762213977433333	-0.764026722597333	-0.751252828774359	-0.744777164796	-0.735030450053333	-0.701089781213333	-0.707507236474359	-0.702040194626667	-0.68137513156	-0.705293941410256	-0.71217633872	-0.70800237656	-0.700325662076923	-0.704423365786667	-0.681305697186667	-0.680545456576923	-0.747017288766667	-0.764755198685897	-0.78032386304	-0.773921691852	-0.7018000928	-0.697513682101333	-0.706076402425641	-0.704552421809333	-0.710563738422667	-0.710434833823077	-0.733893987001333	-0.7593776919936	-0.748649701770513	-0.759397876369333	-0.7706262679324	-0.758939706846154	-0.766302636126923	-0.77006213945084	-0.779499074965333	-0.753735346609333	-0.701656499133333	-0.708726701533333	-0.715162880974359	-0.7104115352	-0.711599926333333	-0.705825349282051	-0.76495573624359	-0.780384862962667
"152"	26	"SITTING"	-0.666208080782051	-0.652987217706667	-0.652497636111111	-0.687260628905897	-0.6822387742	-0.690123433493827	-0.699735474410256	-0.698427656234667	-0.701451654716049	-0.718307357307692	-0.722044879386667	-0.705221125459259	-0.722767627666667	-0.735408982949333	-0.754978200302469	-0.778546440774359	-0.795979612394872	-0.806933854542667	-0.794568231301333	-0.794223269712963	-0.696188159501282	-0.700249544261333	-0.710572972069136	-0.699749305505769	-0.72000868132	-0.743847017116049	-0.790000129318272	-0.794214145139744	-0.806390906530667	-0.786907898692593	-0.773241795707692	-0.776489868887067	-0.760311839661728	-0.782541085138462	-0.796256064805333	-0.767016443685185	-0.762114456024359	-0.759214362549333	-0.692836665182051	-0.681585237746667	-0.690082655460494	-0.696375515538462	-0.745153687927161	-0.764441684926026	-0.751824977770667	-0.731953406807407	-0.730859728434615	-0.722710029638667	-0.714476539111111	-0.700485086462538	-0.718111661909333	-0.724000758346914	-0.711630169869231	-0.711008028162667	-0.662926765733333	-0.665273938814815	-0.667350446580247	-0.6709257343	-0.777131970076543	-0.7784666563	-0.799858588581333	-0.776520429875309	-0.782534584620513	-0.789750357558667	-0.699784834146667	-0.688342215481481
"153"	26	"STANDING"	-0.785126139406667	-0.78809178236	-0.764650548658333	-0.750681917878667	-0.758123609025333	-0.743413568115278	-0.732451079773333	-0.7351000606696	-0.734715549181944	-0.727084537006533	-0.732227954203333	-0.736434599736111	-0.692034894346667	-0.69818216868	-0.671186216698611	-0.665720736612	-0.64244281976	-0.652193350652	-0.6708601255844	-0.655680197180556	-0.73527785882	-0.735760297198667	-0.735599072926389	-0.736206656886667	-0.744985497737333	-0.709638889152778	-0.667054570263889	-0.672480926346667	-0.681183789346667	-0.693931359541667	-0.698927847384	-0.704580737098667	-0.714656811486111	-0.71049820444	-0.716501923901333	-0.726185278268056	-0.719062556433333	-0.724270360148	-0.796066429868	-0.807617477976	-0.817440325861111	-0.799209986468	-0.746464364458333	-0.749957067068	-0.756350533205333	-0.7749907957125	-0.773833042565333	-0.784098581906667	-0.787878822455556	-0.782168828616667	-0.7955422212412	-0.805311064373611	-0.78604332208	-0.799420040472	-0.822149775588	-0.798254683513889	-0.813430197631944	-0.816749276801333	-0.708287656325	-0.716471217368	-0.718873447493333	-0.711488661194444	-0.703401492537333	-0.709888780306667	-0.811466265169333	-0.812627815823611
"154"	26	"WALKING"	-0.262230984671667	-0.26148823262807	-0.245076482601667	-0.24056666445	-0.239973172122807	-0.227799998433333	-0.24183502065	-0.255207605068421	-0.243682102808333	-0.2488714815	-0.265015304263158	-0.2630135749	-0.336330279166667	-0.342797310385965	-0.330003812633333	-0.317392487	-0.346391618648333	-0.330768955877193	-0.344656990789474	-0.35217860355	-0.275016334616667	-0.294046718421053	-0.30282188148	-0.303206146101667	-0.317840607052632	-0.3300041592	-0.34696518645	-0.346899817828333	-0.362261959192982	-0.373009274633333	-0.391759498683333	-0.388757199614035	-0.397803914338333	-0.366101675166667	-0.356120310982456	-0.357143706233333	-0.361040400966667	-0.359587378678947	-0.29514408062	-0.295461150912281	-0.318732713433333	-0.293154953466667	-0.348780863866667	-0.324513093793333	-0.325948491	-0.324195372196667	-0.3182852664895	-0.341515402175439	-0.320902419906667	-0.314655023293333	-0.324152305998246	-0.331901846016667	-0.330529916865	-0.3259702646	-0.248047959384211	-0.255411652733333	-0.2782044655	-0.24638982991	-0.367706159416667	-0.381005923416667	-0.42244608277193	-0.39684671475	-0.402423013	-0.404071207859649	-0.286161972080702	-0.292643014283333
"155"	26	"WALKING_DOWNSTAIRS"	-0.206860390223529	-0.178519155568627	-0.178733243760417	-0.186258043927451	-0.151181889802941	-0.14628015961875	-0.138131309245098	-0.169000312239216	-0.1793876348125	-0.210659717845098	-0.209461148047059	-0.228459184047917	-0.210371905496098	-0.184715449660784	-0.157995098516667	-0.156425130596078	-0.135934721333333	-0.14862641882902	-0.121059293647059	-0.127598474308333	-0.197077035303922	-0.192511062511765	-0.184743130416667	-0.208115868784314	-0.210838900176471	-0.2060682688	-0.152712023375	-0.165407246568627	-0.117297558303922	-0.132534588191437	-0.145565402998039	-0.135203336668627	-0.114012906214583	-0.12735625874	-0.129902154741176	-0.161407071520833	-0.174077973082353	-0.179076291680392	-0.184292601956863	-0.203746984339216	-0.185719710229167	-0.201772097254902	-0.181538861104167	-0.208952046403922	-0.212212931	-0.209535677835417	-0.207328430941176	-0.199940241647059	-0.2031824710625	-0.225563590156863	-0.24518875727451	-0.241450107539583	-0.185798250256863	-0.168941166429412	-0.177387882921569	-0.183954642666667	-0.232178867445833	-0.197802182966667	-0.135633363183333	-0.126782627444118	-0.110243443411765	-0.122408706229167	-0.131178133305882	-0.141963977170588	-0.201997646356863	-0.196344282166667
"156"	26	"WALKING_UPSTAIRS"	-0.308271332951852	-0.311517383501754	-0.335728875509259	-0.33965671371537	-0.349972707918947	-0.357656844944444	-0.334173610940741	-0.339776632631579	-0.343733941425926	-0.344010352462963	-0.349057084575439	-0.34421668162963	-0.368250725240741	-0.364356426533333	-0.390897117087037	-0.431568481518519	-0.437207187655556	-0.406822019824561	-0.432556570710526	-0.419365342983333	-0.337251937753704	-0.338438647896491	-0.363354957485185	-0.352314464809259	-0.35081858394386	-0.364878156648333	-0.386812950740741	-0.345114036555556	-0.347083767764912	-0.33060244537037	-0.3121935964	-0.314046888001754	-0.328444267561111	-0.324172872205556	-0.32371231554386	-0.336712674666667	-0.330274355987037	-0.321903767721053	-0.307951171555556	-0.295007292289474	-0.29416091	-0.295573947592593	-0.300677923642593	-0.299167703905556	-0.297684589035088	-0.269729364240741	-0.293255125197963	-0.294644483859649	-0.29061670197963	-0.292237607759259	-0.284989179196491	-0.293719865746296	-0.300408402918519	-0.282737918836842	-0.300049979082456	-0.320657327310556	-0.291169129911111	-0.292119158994444	-0.320209539407407	-0.325022877131481	-0.319356405789474	-0.301281391259259	-0.298556142435185	-0.298982795370175	-0.322983824912281	-0.303592901685185
"157"	27	"LAYING"	-0.7731570428608	-0.781008196118056	-0.775189962069187	-0.761503061168267	-0.760674094889583	-0.757692138425867	-0.74758192998	-0.748878536918056	-0.752114159475733	-0.749119103648	-0.737044773346944	-0.745311671984	-0.701046248386667	-0.701209935611111	-0.70555879664	-0.706571270453333	-0.697995489306667	-0.700876631713889	-0.711770496388889	-0.713985197106667	-0.748307165633333	-0.734799202297222	-0.718191790120933	-0.72472714528	-0.715380377180556	-0.695922295653333	-0.711570083453333	-0.703576136706667	-0.692465030805556	-0.685521593033333	-0.69915991224	-0.7045605345	-0.735909771666	-0.742640618892	-0.744986475227778	-0.755895383989333	-0.755747331696	-0.755162467590278	-0.802212673165333	-0.7907700574625	-0.812480155396	-0.810161682524947	-0.762859211548	-0.776386332324	-0.767343668447222	-0.753653120509333	-0.772698155490667	-0.771197553102778	-0.770646991798667	-0.785159053167067	-0.800289761450139	-0.777492664451733	-0.786843170128	-0.806214261729167	-0.787894650779167	-0.768687810877333	-0.776667312294667	-0.78882232264	-0.702334120114667	-0.717248615346667	-0.721124378163889	-0.71097718624	-0.716474831253333	-0.731475423401389	-0.799119208533333	-0.785753428389333
"158"	27	"SITTING"	-0.718519304333333	-0.720217319724638	-0.707847365077778	-0.715767480288406	-0.718710797202899	-0.731281846465278	-0.735044285573913	-0.735617297244928	-0.730918381630556	-0.747417823652174	-0.750282433866232	-0.778020787472222	-0.808640890708696	-0.80991234505942	-0.781957858054167	-0.803863863053623	-0.812808734127971	-0.812910261605797	-0.807464063275362	-0.801949208904167	-0.790981294571449	-0.793960952827536	-0.799358007226389	-0.807438124755072	-0.808792633557971	-0.813694650120833	-0.770167219947222	-0.788324372749275	-0.793076892262319	-0.791184412136111	-0.795527101113043	-0.795997139605797	-0.722710220144444	-0.731328561282609	-0.730418730762319	-0.713214792768056	-0.724211062091304	-0.728342524108696	-0.686987763521739	-0.689089695956522	-0.649790582666667	-0.656939841188406	-0.705032592106944	-0.708141294478261	-0.706211207128986	-0.706045972333333	-0.699116008594203	-0.699951914362319	-0.679348874458333	-0.670910119115942	-0.672692777724638	-0.669341156472222	-0.663989558869565	-0.664997462243478	-0.704404146002899	-0.715089394013889	-0.689044286513889	-0.702514839521739	-0.772709359083333	-0.758655181815942	-0.763736262189855	-0.754009042530556	-0.757787253424638	-0.75583383613913	-0.658853497318841	-0.663480053986111
